Order_ID,Date,Store_ID,Qty,Product_ID
8298,2013-01-05,41,0,15
8299,2013-01-05,41,0,16
8303,2013-01-05,41,2,20
8305,2013-01-05,41,83,22
8307,2013-01-05,41,144.726,24
8310,2013-01-05,41,0,27
8312,2013-01-05,41,66.516,29
8315,2013-01-05,41,4,32
8319,2013-01-05,42,0,3
8321,2013-01-05,42,0,5
8323,2013-01-05,42,0,7
8324,2013-01-05,42,0,8
8326,2013-01-05,42,0,10
8327,2013-01-05,42,0,11
8328,2013-01-05,42,0,12
8331,2013-01-05,42,0,15
8332,2013-01-05,42,0,16
8336,2013-01-05,42,0,20
8338,2013-01-05,42,0,22
8340,2013-01-05,42,0,24
8343,2013-01-05,42,0,27
8345,2013-01-05,42,0,29
8348,2013-01-05,42,0,32
8352,2013-01-05,43,891,3
8354,2013-01-05,43,162,5
8356,2013-01-05,43,618,7
8357,2013-01-05,43,239,8
8359,2013-01-05,43,57,10
8360,2013-01-05,43,23.485,11
8361,2013-01-05,43,1787,12
8364,2013-01-05,43,0,15
8365,2013-01-05,43,0,16
8369,2013-01-05,43,0,20
8371,2013-01-05,43,144,22
8373,2013-01-05,43,43.759,24
8376,2013-01-05,43,0,27
8378,2013-01-05,43,20,29
8381,2013-01-05,43,0,32
8385,2013-01-05,44,6458,3
8387,2013-01-05,44,1496.56,5
8389,2013-01-05,44,3854,7
8390,2013-01-05,44,2131,8
8392,2013-01-05,44,937,10
8393,2013-01-05,44,564.298,11
8394,2013-01-05,44,10699,12
8397,2013-01-05,44,0,15
8398,2013-01-05,44,0,16
8402,2013-01-05,44,17,20
8404,2013-01-05,44,478,22
8406,2013-01-05,44,1305.866,24
8409,2013-01-05,44,0,27
8411,2013-01-05,44,736.026,29
8414,2013-01-05,44,123.688,32
8418,2013-01-05,45,4852,3
8420,2013-01-05,45,997.66003,5
8422,2013-01-05,45,3445,7
8423,2013-01-05,45,1425,8
8425,2013-01-05,45,599,10
8426,2013-01-05,45,480.81,11
8427,2013-01-05,45,10550,12
8430,2013-01-05,45,0,15
8431,2013-01-05,45,0,16
8435,2013-01-05,45,13,20
8437,2013-01-05,45,270,22
8439,2013-01-05,45,1414.935,24
8442,2013-01-05,45,0,27
8444,2013-01-05,45,341.774,29
8447,2013-01-05,45,126.548004,32
8451,2013-01-05,46,3703,3
8453,2013-01-05,46,918.70703,5
8455,2013-01-05,46,3864,7
8456,2013-01-05,46,1209,8
8458,2013-01-05,46,318,10
8459,2013-01-05,46,402.424,11
8460,2013-01-05,46,10827,12
8463,2013-01-05,46,0,15
8464,2013-01-05,46,0,16
8468,2013-01-05,46,6,20
8470,2013-01-05,46,150,22
8472,2013-01-05,46,1551.111,24
8475,2013-01-05,46,0,27
8477,2013-01-05,46,297.099,29
8480,2013-01-05,46,68.26,32
8484,2013-01-05,47,4402,3
8486,2013-01-05,47,1199.931,5
8488,2013-01-05,47,3634,7
8489,2013-01-05,47,1505,8
8491,2013-01-05,47,501,10
8492,2013-01-05,47,437.174,11
8493,2013-01-05,47,10567,12
8496,2013-01-05,47,0,15
8497,2013-01-05,47,0,16
8501,2013-01-05,47,4,20
8503,2013-01-05,47,241,22
8505,2013-01-05,47,1163.769,24
8508,2013-01-05,47,0,27
8510,2013-01-05,47,330.996,29
8513,2013-01-05,47,104.160995,32
8517,2013-01-05,48,2686,3
8519,2013-01-05,48,821.655,5
8521,2013-01-05,48,3412,7
8522,2013-01-05,48,952,8
8524,2013-01-05,48,227,10
8525,2013-01-05,48,326.172,11
8526,2013-01-05,48,9508,12
8529,2013-01-05,48,0,15
8530,2013-01-05,48,0,16
8534,2013-01-05,48,5,20
8536,2013-01-05,48,179,22
8538,2013-01-05,48,1383.687,24
8541,2013-01-05,48,0,27
8543,2013-01-05,48,218.101,29
8546,2013-01-05,48,36.337,32
8550,2013-01-05,49,3035,3
8552,2013-01-05,49,631.121,5
8554,2013-01-05,49,1489,7
8555,2013-01-05,49,798,8
8557,2013-01-05,49,358,10
8558,2013-01-05,49,237.607,11
8559,2013-01-05,49,4712,12
8562,2013-01-05,49,0,15
8563,2013-01-05,49,0,16
8567,2013-01-05,49,12,20
8569,2013-01-05,49,196,22
8571,2013-01-05,49,644.987,24
8574,2013-01-05,49,0,27
8576,2013-01-05,49,278.363,29
8579,2013-01-05,49,43.377,32
8583,2013-01-05,5,912,3
8585,2013-01-05,5,402.286,5
8587,2013-01-05,5,1257,7
8588,2013-01-05,5,356,8
8590,2013-01-05,5,143,10
8591,2013-01-05,5,162.91,11
8592,2013-01-05,5,3398,12
8595,2013-01-05,5,0,15
8596,2013-01-05,5,0,16
8600,2013-01-05,5,1,20
8602,2013-01-05,5,79,22
8604,2013-01-05,5,466.825,24
8607,2013-01-05,5,0,27
8609,2013-01-05,5,80,29
8612,2013-01-05,5,18.779,32
8616,2013-01-05,50,2105,3
8618,2013-01-05,50,624.716,5
8620,2013-01-05,50,2674,7
8621,2013-01-05,50,716,8
8623,2013-01-05,50,169,10
8624,2013-01-05,50,150,11
8625,2013-01-05,50,7889,12
8628,2013-01-05,50,0,15
8629,2013-01-05,50,0,16
8633,2013-01-05,50,4,20
8635,2013-01-05,50,182,22
8637,2013-01-05,50,1271.948,24
8640,2013-01-05,50,0,27
8642,2013-01-05,50,280.224,29
8645,2013-01-05,50,32.327,32
8649,2013-01-05,51,3361,3
8651,2013-01-05,51,811.414,5
8653,2013-01-05,51,1809,7
8654,2013-01-05,51,965,8
8656,2013-01-05,51,374,10
8657,2013-01-05,51,250.791,11
8658,2013-01-05,51,5026,12
8661,2013-01-05,51,0,15
8662,2013-01-05,51,0,16
8666,2013-01-05,51,3,20
8668,2013-01-05,51,329,22
8670,2013-01-05,51,668.185,24
8673,2013-01-05,51,0,27
8675,2013-01-05,51,219.774,29
8678,2013-01-05,51,75.149,32
8682,2013-01-05,52,0,3
8684,2013-01-05,52,0,5
8686,2013-01-05,52,0,7
8687,2013-01-05,52,0,8
8689,2013-01-05,52,0,10
8690,2013-01-05,52,0,11
8691,2013-01-05,52,0,12
8694,2013-01-05,52,0,15
8695,2013-01-05,52,0,16
8699,2013-01-05,52,0,20
8701,2013-01-05,52,0,22
8703,2013-01-05,52,0,24
8706,2013-01-05,52,0,27
8708,2013-01-05,52,0,29
8711,2013-01-05,52,0,32
8715,2013-01-05,53,0,3
8717,2013-01-05,53,0,5
8719,2013-01-05,53,0,7
8720,2013-01-05,53,0,8
8722,2013-01-05,53,0,10
8723,2013-01-05,53,0,11
8724,2013-01-05,53,0,12
8727,2013-01-05,53,0,15
8728,2013-01-05,53,0,16
8732,2013-01-05,53,0,20
8734,2013-01-05,53,0,22
8736,2013-01-05,53,0,24
8739,2013-01-05,53,0,27
8741,2013-01-05,53,0,29
8744,2013-01-05,53,0,32
8748,2013-01-05,54,414,3
8750,2013-01-05,54,169,5
8752,2013-01-05,54,1090,7
8753,2013-01-05,54,33,8
8755,2013-01-05,54,30,10
8756,2013-01-05,54,7,11
8757,2013-01-05,54,2161,12
8760,2013-01-05,54,0,15
8761,2013-01-05,54,0,16
8765,2013-01-05,54,0,20
8767,2013-01-05,54,37,22
8769,2013-01-05,54,43.431,24
8772,2013-01-05,54,0,27
8774,2013-01-05,54,32,29
8777,2013-01-05,54,1,32
8781,2013-01-05,6,1898,3
8783,2013-01-05,6,502.045,5
8785,2013-01-05,6,1591,7
8786,2013-01-05,6,654,8
8788,2013-01-05,6,259,10
8789,2013-01-05,6,238.58301,11
8790,2013-01-05,6,4857,12
8793,2013-01-05,6,0,15
8794,2013-01-05,6,0,16
8798,2013-01-05,6,4,20
8800,2013-01-05,6,157,22
8802,2013-01-05,6,631.19403,24
8805,2013-01-05,6,0,27
8807,2013-01-05,6,175.267,29
8810,2013-01-05,6,60.305,32
8814,2013-01-05,7,1828,3
8816,2013-01-05,7,450.655,5
8818,2013-01-05,7,948,7
8819,2013-01-05,7,694,8
8821,2013-01-05,7,261,10
8822,2013-01-05,7,157.929,11
8823,2013-01-05,7,2662,12
8826,2013-01-05,7,0,15
8827,2013-01-05,7,0,16
8831,2013-01-05,7,5,20
8833,2013-01-05,7,241,22
8835,2013-01-05,7,520.699,24
8838,2013-01-05,7,0,27
8840,2013-01-05,7,139,29
8843,2013-01-05,7,31.939999,32
8847,2013-01-05,8,2968,3
8849,2013-01-05,8,731.277,5
8851,2013-01-05,8,1661,7
8852,2013-01-05,8,1033,8
8854,2013-01-05,8,434,10
8855,2013-01-05,8,223.486,11
8856,2013-01-05,8,4857,12
8859,2013-01-05,8,0,15
8860,2013-01-05,8,0,16
8864,2013-01-05,8,6,20
8866,2013-01-05,8,186,22
8868,2013-01-05,8,608.86,24
8871,2013-01-05,8,0,27
8873,2013-01-05,8,326.60602,29
8876,2013-01-05,8,57.611,32
8880,2013-01-05,9,1415,3
8882,2013-01-05,9,631,5
8884,2013-01-05,9,2259,7
8885,2013-01-05,9,416,8
8887,2013-01-05,9,145,10
8888,2013-01-05,9,92.274,11
8889,2013-01-05,9,5951,12
8892,2013-01-05,9,0,15
8893,2013-01-05,9,0,16
8897,2013-01-05,9,1,20
8899,2013-01-05,9,66,22
8901,2013-01-05,9,447.685,24
8904,2013-01-05,9,0,27
8906,2013-01-05,9,84,29
8909,2013-01-05,9,28.361,32
8913,2013-01-06,1,407,3
8915,2013-01-06,1,147.182,5
8917,2013-01-06,1,257,7
8918,2013-01-06,1,212,8
8920,2013-01-06,1,85,10
8921,2013-01-06,1,32.73,11
8922,2013-01-06,1,723,12
8925,2013-01-06,1,0,15
8926,2013-01-06,1,0,16
8930,2013-01-06,1,0,20
8932,2013-01-06,1,0,22
8934,2013-01-06,1,113.282,24
8937,2013-01-06,1,0,27
8939,2013-01-06,1,25,29
8942,2013-01-06,1,5,32
8946,2013-01-06,10,615,3
8948,2013-01-06,10,125,5
8950,2013-01-06,10,1122,7
8951,2013-01-06,10,109,8
8953,2013-01-06,10,41,10
8954,2013-01-06,10,27.125,11
8955,2013-01-06,10,2665,12
8958,2013-01-06,10,0,15
8959,2013-01-06,10,0,16
8963,2013-01-06,10,0,20
8965,2013-01-06,10,0,22
8967,2013-01-06,10,284.974,24
8970,2013-01-06,10,0,27
8972,2013-01-06,10,10,29
8975,2013-01-06,10,8,32
8979,2013-01-06,11,2433,3
8981,2013-01-06,11,647,5
8983,2013-01-06,11,3168,7
8984,2013-01-06,11,239,8
8986,2013-01-06,11,102,10
8987,2013-01-06,11,50,11
8988,2013-01-06,11,6740,12
8991,2013-01-06,11,0,15
8992,2013-01-06,11,0,16
8996,2013-01-06,11,2,20
8998,2013-01-06,11,0,22
9000,2013-01-06,11,734.61505,24
9003,2013-01-06,11,0,27
9005,2013-01-06,11,45,29
9008,2013-01-06,11,5,32
9012,2013-01-06,12,992,3
9014,2013-01-06,12,357,5
9016,2013-01-06,12,866,7
9017,2013-01-06,12,174,8
9019,2013-01-06,12,78,10
9020,2013-01-06,12,42.298,11
9021,2013-01-06,12,2523,12
9024,2013-01-06,12,0,15
9025,2013-01-06,12,0,16
9029,2013-01-06,12,0,20
9031,2013-01-06,12,0,22
9033,2013-01-06,12,191.236,24
9036,2013-01-06,12,0,27
9038,2013-01-06,12,30,29
9041,2013-01-06,12,2,32
9045,2013-01-06,13,724,3
9047,2013-01-06,13,255,5
9049,2013-01-06,13,725,7
9050,2013-01-06,13,114,8
9052,2013-01-06,13,39,10
9053,2013-01-06,13,15,11
9054,2013-01-06,13,2135,12
9057,2013-01-06,13,0,15
9058,2013-01-06,13,0,16
9062,2013-01-06,13,0,20
9064,2013-01-06,13,0,22
9066,2013-01-06,13,137.601,24
9069,2013-01-06,13,0,27
9071,2013-01-06,13,16,29
9074,2013-01-06,13,3,32
9078,2013-01-06,14,578,3
9080,2013-01-06,14,250,5
9082,2013-01-06,14,909,7
9083,2013-01-06,14,117,8
9085,2013-01-06,14,41,10
9086,2013-01-06,14,29.805,11
9087,2013-01-06,14,2176,12
9090,2013-01-06,14,0,15
9091,2013-01-06,14,0,16
9095,2013-01-06,14,0,20
9097,2013-01-06,14,0,22
9099,2013-01-06,14,279.70502,24
9102,2013-01-06,14,0,27
9104,2013-01-06,14,36,29
9107,2013-01-06,14,13,32
9111,2013-01-06,15,867,3
9113,2013-01-06,15,194,5
9115,2013-01-06,15,1013,7
9116,2013-01-06,15,99,8
9118,2013-01-06,15,45,10
9119,2013-01-06,15,21,11
9120,2013-01-06,15,2325,12
9123,2013-01-06,15,0,15
9124,2013-01-06,15,0,16
9128,2013-01-06,15,0,20
9130,2013-01-06,15,0,22
9132,2013-01-06,15,114.939,24
9135,2013-01-06,15,0,27
9137,2013-01-06,15,19,29
9140,2013-01-06,15,0,32
9144,2013-01-06,16,542,3
9146,2013-01-06,16,349,5
9148,2013-01-06,16,1566,7
9149,2013-01-06,16,167,8
9151,2013-01-06,16,181,10
9152,2013-01-06,16,19,11
9153,2013-01-06,16,3770,12
9156,2013-01-06,16,0,15
9157,2013-01-06,16,0,16
9161,2013-01-06,16,0,20
9163,2013-01-06,16,0,22
9165,2013-01-06,16,117.669,24
9168,2013-01-06,16,0,27
9170,2013-01-06,16,61,29
9173,2013-01-06,16,6,32
9177,2013-01-06,17,1476,3
9179,2013-01-06,17,254,5
9181,2013-01-06,17,1202,7
9182,2013-01-06,17,184,8
9184,2013-01-06,17,113,10
9185,2013-01-06,17,44.309,11
9186,2013-01-06,17,3154,12
9189,2013-01-06,17,0,15
9190,2013-01-06,17,0,16
9194,2013-01-06,17,0,20
9196,2013-01-06,17,0,22
9198,2013-01-06,17,172.269,24
9201,2013-01-06,17,0,27
9203,2013-01-06,17,38,29
9206,2013-01-06,17,17,32
9210,2013-01-06,18,1078,3
9212,2013-01-06,18,810,5
9214,2013-01-06,18,916,7
9215,2013-01-06,18,337,8
9217,2013-01-06,18,206,10
9218,2013-01-06,18,56.904,11
9219,2013-01-06,18,2890,12
9222,2013-01-06,18,0,15
9223,2013-01-06,18,0,16
9227,2013-01-06,18,0,20
9229,2013-01-06,18,0,22
9231,2013-01-06,18,161.319,24
9234,2013-01-06,18,0,27
9236,2013-01-06,18,64,29
9239,2013-01-06,18,16,32
9243,2013-01-06,19,800,3
9245,2013-01-06,19,218,5
9247,2013-01-06,19,713,7
9248,2013-01-06,19,89,8
9250,2013-01-06,19,40,10
9251,2013-01-06,19,14,11
9252,2013-01-06,19,1895,12
9255,2013-01-06,19,0,15
9256,2013-01-06,19,0,16
9260,2013-01-06,19,0,20
9262,2013-01-06,19,0,22
9264,2013-01-06,19,121.018005,24
9267,2013-01-06,19,0,27
9269,2013-01-06,19,41,29
9272,2013-01-06,19,6,32
9276,2013-01-06,2,1900,3
9278,2013-01-06,2,584.702,5
9280,2013-01-06,2,1295,7
9281,2013-01-06,2,645,8
9283,2013-01-06,2,271,10
9284,2013-01-06,2,132.916,11
9285,2013-01-06,2,3799,12
9288,2013-01-06,2,0,15
9289,2013-01-06,2,0,16
9293,2013-01-06,2,14,20
9295,2013-01-06,2,0,22
9297,2013-01-06,2,532.903,24
9300,2013-01-06,2,0,27
9302,2013-01-06,2,119.359,29
9305,2013-01-06,2,23.259,32
9309,2013-01-06,20,0,3
9311,2013-01-06,20,0,5
9313,2013-01-06,20,0,7
9314,2013-01-06,20,0,8
9316,2013-01-06,20,0,10
9317,2013-01-06,20,0,11
9318,2013-01-06,20,0,12
9321,2013-01-06,20,0,15
9322,2013-01-06,20,0,16
9326,2013-01-06,20,0,20
9328,2013-01-06,20,0,22
9330,2013-01-06,20,0,24
9333,2013-01-06,20,0,27
9335,2013-01-06,20,0,29
9338,2013-01-06,20,0,32
9342,2013-01-06,21,0,3
9344,2013-01-06,21,0,5
9346,2013-01-06,21,0,7
9347,2013-01-06,21,0,8
9349,2013-01-06,21,0,10
9350,2013-01-06,21,0,11
9351,2013-01-06,21,0,12
9354,2013-01-06,21,0,15
9355,2013-01-06,21,0,16
9359,2013-01-06,21,0,20
9361,2013-01-06,21,0,22
9363,2013-01-06,21,0,24
9366,2013-01-06,21,0,27
9368,2013-01-06,21,0,29
9371,2013-01-06,21,0,32
9375,2013-01-06,22,0,3
9377,2013-01-06,22,0,5
9379,2013-01-06,22,0,7
9380,2013-01-06,22,0,8
9382,2013-01-06,22,0,10
9383,2013-01-06,22,0,11
9384,2013-01-06,22,0,12
9387,2013-01-06,22,0,15
9388,2013-01-06,22,0,16
9392,2013-01-06,22,0,20
9394,2013-01-06,22,0,22
9396,2013-01-06,22,0,24
9399,2013-01-06,22,0,27
9401,2013-01-06,22,0,29
9404,2013-01-06,22,0,32
9408,2013-01-06,23,620,3
9410,2013-01-06,23,333.913,5
9412,2013-01-06,23,730,7
9413,2013-01-06,23,303,8
9415,2013-01-06,23,71,10
9416,2013-01-06,23,77.615,11
9417,2013-01-06,23,2044,12
9420,2013-01-06,23,0,15
9421,2013-01-06,23,0,16
9425,2013-01-06,23,0,20
9427,2013-01-06,23,0,22
9429,2013-01-06,23,402.884,24
9432,2013-01-06,23,0,27
9434,2013-01-06,23,51,29
9437,2013-01-06,23,7.974,32
9441,2013-01-06,24,2272,3
9443,2013-01-06,24,683.605,5
9445,2013-01-06,24,1310,7
9446,2013-01-06,24,682,8
9448,2013-01-06,24,264,10
9449,2013-01-06,24,117.281,11
9450,2013-01-06,24,4005,12
9453,2013-01-06,24,0,15
9454,2013-01-06,24,0,16
9458,2013-01-06,24,8,20
9460,2013-01-06,24,0,22
9462,2013-01-06,24,351.855,24
9465,2013-01-06,24,0,27
9467,2013-01-06,24,149.712,29
9470,2013-01-06,24,29.923,32
9474,2013-01-06,25,1002,3
9476,2013-01-06,25,183.586,5
9478,2013-01-06,25,355,7
9479,2013-01-06,25,146,8
9481,2013-01-06,25,68,10
9482,2013-01-06,25,29.328,11
9483,2013-01-06,25,1029,12
9486,2013-01-06,25,0,15
9487,2013-01-06,25,0,16
9491,2013-01-06,25,4,20
9493,2013-01-06,25,0,22
9495,2013-01-06,25,75.593,24
9498,2013-01-06,25,0,27
9500,2013-01-06,25,42.918,29
9503,2013-01-06,25,1,32
9507,2013-01-06,26,785,3
9509,2013-01-06,26,442,5
9511,2013-01-06,26,694,7
9512,2013-01-06,26,251,8
9514,2013-01-06,26,122,10
9515,2013-01-06,26,33.905,11
9516,2013-01-06,26,2189,12
9519,2013-01-06,26,0,15
9520,2013-01-06,26,0,16
9524,2013-01-06,26,1,20
9526,2013-01-06,26,0,22
9528,2013-01-06,26,343.803,24
9531,2013-01-06,26,0,27
9533,2013-01-06,26,28,29
9536,2013-01-06,26,4,32
9540,2013-01-06,27,1878,3
9542,2013-01-06,27,760.421,5
9544,2013-01-06,27,911,7
9545,2013-01-06,27,492,8
9547,2013-01-06,27,259,10
9548,2013-01-06,27,71.709,11
9549,2013-01-06,27,2887,12
9552,2013-01-06,27,0,15
9553,2013-01-06,27,0,16
9557,2013-01-06,27,4,20
9559,2013-01-06,27,0,22
9561,2013-01-06,27,240.193,24
9564,2013-01-06,27,0,27
9566,2013-01-06,27,138.849,29
9569,2013-01-06,27,33.414,32
9573,2013-01-06,28,1096,3
9575,2013-01-06,28,688,5
9577,2013-01-06,28,1058,7
9578,2013-01-06,28,289,8
9580,2013-01-06,28,165,10
9581,2013-01-06,28,24.234,11
9582,2013-01-06,28,3086,12
9585,2013-01-06,28,0,15
9586,2013-01-06,28,0,16
9590,2013-01-06,28,0,20
9592,2013-01-06,28,0,22
9594,2013-01-06,28,167.70999,24
9597,2013-01-06,28,0,27
9599,2013-01-06,28,75.127,29
9602,2013-01-06,28,7,32
9606,2013-01-06,29,0,3
9608,2013-01-06,29,0,5
9610,2013-01-06,29,0,7
9611,2013-01-06,29,0,8
9613,2013-01-06,29,0,10
9614,2013-01-06,29,0,11
9615,2013-01-06,29,0,12
9618,2013-01-06,29,0,15
9619,2013-01-06,29,0,16
9623,2013-01-06,29,0,20
9625,2013-01-06,29,0,22
9627,2013-01-06,29,0,24
9630,2013-01-06,29,0,27
9632,2013-01-06,29,0,29
9635,2013-01-06,29,0,32
9639,2013-01-06,3,5474,3
9641,2013-01-06,3,1261.676,5
9643,2013-01-06,3,3196,7
9644,2013-01-06,3,1524,8
9646,2013-01-06,3,741,10
9647,2013-01-06,3,435,11
9648,2013-01-06,3,8802,12
9651,2013-01-06,3,0,15
9652,2013-01-06,3,0,16
9656,2013-01-06,3,16,20
9658,2013-01-06,3,0,22
9660,2013-01-06,3,952.456,24
9663,2013-01-06,3,0,27
9665,2013-01-06,3,462.779,29
9668,2013-01-06,3,128.053,32
9672,2013-01-06,30,516,3
9674,2013-01-06,30,141,5
9676,2013-01-06,30,432,7
9677,2013-01-06,30,119,8
9679,2013-01-06,30,61,10
9680,2013-01-06,30,2,11
9681,2013-01-06,30,1181,12
9684,2013-01-06,30,0,15
9685,2013-01-06,30,0,16
9689,2013-01-06,30,0,20
9691,2013-01-06,30,0,22
9693,2013-01-06,30,62.091,24
9696,2013-01-06,30,0,27
9698,2013-01-06,30,31,29
9701,2013-01-06,30,10,32
9705,2013-01-06,31,843,3
9707,2013-01-06,31,460,5
9709,2013-01-06,31,1416,7
9710,2013-01-06,31,309,8
9712,2013-01-06,31,123,10
9713,2013-01-06,31,2,11
9714,2013-01-06,31,3774,12
9717,2013-01-06,31,0,15
9718,2013-01-06,31,0,16
9722,2013-01-06,31,0,20
9724,2013-01-06,31,0,22
9726,2013-01-06,31,271.46,24
9729,2013-01-06,31,0,27
9731,2013-01-06,31,53,29
9734,2013-01-06,31,0,32
9738,2013-01-06,32,245,3
9740,2013-01-06,32,149,5
9742,2013-01-06,32,469,7
9743,2013-01-06,32,76,8
9745,2013-01-06,32,38,10
9746,2013-01-06,32,15.8220005,11
9747,2013-01-06,32,1217,12
9750,2013-01-06,32,0,15
9751,2013-01-06,32,0,16
9755,2013-01-06,32,0,20
9757,2013-01-06,32,0,22
9759,2013-01-06,32,70.973,24
9762,2013-01-06,32,0,27
9764,2013-01-06,32,23,29
9767,2013-01-06,32,7,32
9771,2013-01-06,33,720,3
9773,2013-01-06,33,379,5
9775,2013-01-06,33,1446,7
9776,2013-01-06,33,170,8
9778,2013-01-06,33,158,10
9779,2013-01-06,33,34.495,11
9780,2013-01-06,33,3405,12
9783,2013-01-06,33,0,15
9784,2013-01-06,33,0,16
9788,2013-01-06,33,0,20
9790,2013-01-06,33,0,22
9792,2013-01-06,33,283.639,24
9795,2013-01-06,33,0,27
9797,2013-01-06,33,61,29
9800,2013-01-06,33,7,32
9804,2013-01-06,34,1368,3
9806,2013-01-06,34,684,5
9808,2013-01-06,34,761,7
9809,2013-01-06,34,170,8
9811,2013-01-06,34,64,10
9812,2013-01-06,34,15.434999,11
9813,2013-01-06,34,2714,12
9816,2013-01-06,34,0,15
9817,2013-01-06,34,0,16
9821,2013-01-06,34,0,20
9823,2013-01-06,34,0,22
9825,2013-01-06,34,235.545,24
9828,2013-01-06,34,0,27
9830,2013-01-06,34,54,29
9833,2013-01-06,34,1,32
9837,2013-01-06,35,514,3
9839,2013-01-06,35,86,5
9841,2013-01-06,35,396,7
9842,2013-01-06,35,62,8
9844,2013-01-06,35,32,10
9845,2013-01-06,35,3,11
9846,2013-01-06,35,1099,12
9849,2013-01-06,35,0,15
9850,2013-01-06,35,0,16
9854,2013-01-06,35,0,20
9856,2013-01-06,35,0,22
9858,2013-01-06,35,99.094,24
9861,2013-01-06,35,0,27
9863,2013-01-06,35,13,29
9866,2013-01-06,35,1,32
9870,2013-01-06,36,0,3
9872,2013-01-06,36,0,5
9874,2013-01-06,36,0,7
9875,2013-01-06,36,0,8
9877,2013-01-06,36,0,10
9878,2013-01-06,36,0,11
9879,2013-01-06,36,0,12
9882,2013-01-06,36,0,15
9883,2013-01-06,36,0,16
9887,2013-01-06,36,0,20
9889,2013-01-06,36,0,22
9891,2013-01-06,36,0,24
9894,2013-01-06,36,0,27
9896,2013-01-06,36,0,29
9899,2013-01-06,36,0,32
9903,2013-01-06,37,1090,3
9905,2013-01-06,37,547.844,5
9907,2013-01-06,37,1532,7
9908,2013-01-06,37,557,8
9910,2013-01-06,37,181,10
9911,2013-01-06,37,162.405,11
9912,2013-01-06,37,3964,12
9915,2013-01-06,37,0,15
9916,2013-01-06,37,0,16
9920,2013-01-06,37,10,20
9922,2013-01-06,37,0,22
9924,2013-01-06,37,282.333,24
9927,2013-01-06,37,0,27
9929,2013-01-06,37,189.299,29
9932,2013-01-06,37,17.488,32
9936,2013-01-06,38,1139,3
9938,2013-01-06,38,707.669,5
9940,2013-01-06,38,1810,7
9941,2013-01-06,38,577,8
9943,2013-01-06,38,238,10
9944,2013-01-06,38,165.739,11
9945,2013-01-06,38,5076,12
9948,2013-01-06,38,0,15
9949,2013-01-06,38,0,16
9953,2013-01-06,38,6,20
9955,2013-01-06,38,0,22
9957,2013-01-06,38,305.398,24
9960,2013-01-06,38,0,27
9962,2013-01-06,38,226.927,29
9965,2013-01-06,38,20.916,32
9969,2013-01-06,39,971,3
9971,2013-01-06,39,1077,5
9973,2013-01-06,39,1447,7
9974,2013-01-06,39,223,8
9976,2013-01-06,39,148,10
9977,2013-01-06,39,45.891,11
9978,2013-01-06,39,4096,12
9981,2013-01-06,39,0,15
9982,2013-01-06,39,0,16
9986,2013-01-06,39,1,20
9988,2013-01-06,39,0,22
9990,2013-01-06,39,158.026,24
9993,2013-01-06,39,0,27
9995,2013-01-06,39,47,29
9998,2013-01-06,39,19.54,32
10002,2013-01-06,4,1869,3
10004,2013-01-06,4,518.348,5
10006,2013-01-06,4,1492,7
10007,2013-01-06,4,616,8
10009,2013-01-06,4,325,10
10010,2013-01-06,4,159.761,11
10011,2013-01-06,4,4585,12
10014,2013-01-06,4,0,15
10015,2013-01-06,4,0,16
10019,2013-01-06,4,12,20
10021,2013-01-06,4,0,22
10023,2013-01-06,4,672.929,24
10026,2013-01-06,4,0,27
10028,2013-01-06,4,144.254,29
10031,2013-01-06,4,25.228,32
10035,2013-01-06,40,577,3
10037,2013-01-06,40,294,5
10039,2013-01-06,40,968,7
10040,2013-01-06,40,145,8
10042,2013-01-06,40,113,10
10043,2013-01-06,40,9.1970005,11
10044,2013-01-06,40,2323,12
10047,2013-01-06,40,0,15
10048,2013-01-06,40,0,16
10052,2013-01-06,40,0,20
10054,2013-01-06,40,0,22
10056,2013-01-06,40,75.892,24
10059,2013-01-06,40,0,27
10061,2013-01-06,40,20,29
10064,2013-01-06,40,0,32
10068,2013-01-06,41,981,3
10070,2013-01-06,41,382.745,5
10072,2013-01-06,41,924,7
10073,2013-01-06,41,339,8
10075,2013-01-06,41,135,10
10076,2013-01-06,41,83.827,11
10077,2013-01-06,41,2765,12
10080,2013-01-06,41,0,15
10081,2013-01-06,41,0,16
10085,2013-01-06,41,3,20
10087,2013-01-06,41,0,22
10089,2013-01-06,41,203.707,24
10092,2013-01-06,41,0,27
10094,2013-01-06,41,108.525,29
10097,2013-01-06,41,6,32
10101,2013-01-06,42,0,3
10103,2013-01-06,42,0,5
10105,2013-01-06,42,0,7
10106,2013-01-06,42,0,8
10108,2013-01-06,42,0,10
10109,2013-01-06,42,0,11
10110,2013-01-06,42,0,12
10113,2013-01-06,42,0,15
10114,2013-01-06,42,0,16
10118,2013-01-06,42,0,20
10120,2013-01-06,42,0,22
10122,2013-01-06,42,0,24
10125,2013-01-06,42,0,27
10127,2013-01-06,42,0,29
10130,2013-01-06,42,0,32
10134,2013-01-06,43,1061,3
10136,2013-01-06,43,217,5
10138,2013-01-06,43,875,7
10139,2013-01-06,43,74,8
10141,2013-01-06,43,61,10
10142,2013-01-06,43,9,11
10143,2013-01-06,43,2067,12
10146,2013-01-06,43,0,15
10147,2013-01-06,43,0,16
10151,2013-01-06,43,0,20
10153,2013-01-06,43,0,22
10155,2013-01-06,43,163.76399,24
10158,2013-01-06,43,0,27
