id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7335400345,2014-05-28,135000,2,1,780,6685,1,0,0,4,5,780,0,1948,0,98002,47.305,-122.215,880,6695
7215721330,2014-10-23,485000,3,2.5,1650,4218,2,0,0,3,8,1650,0,2000,0,98075,47.5998,-122.016,1650,4559
3117100130,2014-07-14,890000,3,3.25,4030,12765,2,0,0,4,9,2800,1230,1975,0,98005,47.6331,-122.166,2670,13447
2868900020,2015-04-08,215000,3,1,1010,10125,1,0,0,4,7,1010,0,1972,0,98042,47.3423,-122.088,1230,10125
5703500130,2014-12-17,299500,3,1,1190,9600,1,0,0,3,7,1190,0,1981,0,98045,47.4805,-121.762,1360,10140
3025059136,2014-08-13,800000,2,1,1050,8750,1,0,0,4,7,1050,0,1951,0,98004,47.6294,-122.215,3360,20115
6679000130,2015-02-09,275000,3,2.5,1560,4244,2,0,0,3,7,1560,0,2002,0,98038,47.3834,-122.027,1670,4251
4222500020,2015-02-19,256400,3,1.5,1490,7800,1,0,0,3,7,1010,480,1963,0,98003,47.3431,-122.304,1570,7800
3997500130,2015-02-24,310000,2,1,770,8149,1,0,0,4,6,770,0,1948,0,98155,47.7439,-122.301,820,8149
9834201205,2015-03-04,385000,1,1,620,5100,1,0,0,3,6,620,0,1954,0,98144,47.5699,-122.287,1540,2676
806000020,2015-03-10,203000,3,1.5,1200,9120,1,0,0,3,7,1000,200,1963,0,98055,47.4545,-122.187,1640,9200
507100005,2015-03-10,285000,4,2,2120,6865,1,0,0,3,7,1060,1060,1954,0,98133,47.7775,-122.337,1460,7780
8635760480,2015-01-27,473975,3,2.5,2330,3610,2,0,0,3,8,2330,0,1999,0,98074,47.6022,-122.021,1830,2948
1328330190,2014-07-14,320000,3,1.75,2000,9760,1,0,0,4,8,1400,600,1978,0,98058,47.4417,-122.134,1890,8089
2919702040,2014-06-12,599000,5,2.75,2820,4608,1,0,0,3,7,1450,1370,1967,0,98117,47.6886,-122.361,1620,3840
3095000095,2014-07-14,580000,3,2,2040,4800,1,0,0,4,7,1020,1020,1925,0,98126,47.5561,-122.377,1640,4800
304100010,2014-12-09,269500,4,2.25,1700,7056,2,0,0,3,7,1700,0,1999,0,98001,47.3385,-122.262,1650,6025
617000089,2014-11-17,274000,2,1,820,6200,1,0,0,4,6,820,0,1954,0,98166,47.4163,-122.34,1410,14000
3582750280,2015-03-26,347000,2,1.75,1315,2162,2,0,0,4,8,1315,0,1974,0,98028,47.752,-122.253,1640,2128
3438500430,2014-05-21,270000,3,1.75,1390,10905,1,0,0,3,6,860,530,1957,0,98106,47.5517,-122.36,1390,10839
8964800225,2015-03-03,1430000,3,2,1890,12017,1,0,2,3,8,1890,0,1949,0,98004,47.6203,-122.21,2000,12210
2013801350,2015-02-20,220000,3,1.75,1460,7226,1,0,0,3,7,1460,0,1993,0,98198,47.3839,-122.321,1760,7226
1320069163,2015-03-04,243000,3,1,1480,15416,1,0,2,4,8,1480,0,1955,0,98022,47.2142,-121.987,1190,10758
7549800168,2014-05-27,457500,3,1.75,1840,4030,1,0,0,5,7,1050,790,1925,0,98108,47.5549,-122.311,1840,5040
3226049466,2014-12-19,340000,2,1.75,1880,7208,1,0,0,3,7,940,940,1951,0,98115,47.6946,-122.328,1880,8051
9822700285,2014-09-18,657500,4,1.5,1910,5000,1.5,0,0,3,7,1610,300,1912,0,98105,47.6597,-122.29,2170,5000
538000250,2015-01-12,332500,4,2.5,2220,4720,2,0,0,3,7,2220,0,1998,0,98038,47.3541,-122.024,2090,4717
5702450250,2014-07-17,340000,3,2,1410,10015,1,0,3,3,6,1410,0,1993,0,98045,47.4948,-121.776,1570,10485
8835900086,2014-09-02,350000,4,3,3380,16133,1,0,1,3,8,2330,1050,1959,0,98118,47.5501,-122.261,2500,11100
3333002302,2015-02-13,428000,4,2.5,1950,5602,1,0,0,5,7,1120,830,1966,0,98118,47.5437,-122.291,2000,6050
7787120500,2015-05-04,515055,4,2.5,2400,8320,2,0,0,3,8,2400,0,1999,0,98045,47.4808,-121.781,2430,9258
8563010420,2015-02-04,450000,3,1.75,1560,8968,1,0,0,4,8,1560,0,1972,0,98008,47.6243,-122.1,1990,8034
3361400190,2015-02-26,190000,3,1,1040,8910,1,0,0,3,6,1040,0,1943,0,98168,47.5024,-122.32,1330,9720
1024039001,2014-07-17,1000000,4,2.75,3090,16538,3,0,0,4,8,2590,500,1919,1987,98116,47.5803,-122.403,1500,5130
6806100420,2014-11-19,299000,3,2.5,1850,4600,2,0,0,3,7,1850,0,2005,0,98058,47.4661,-122.145,2160,4751
3204300225,2014-11-03,508000,2,1,1200,2500,2,0,2,3,7,1090,110,1927,0,98112,47.6304,-122.301,2690,4800
8857640420,2014-10-01,294000,4,2.25,2190,3746,2,0,0,3,8,2190,0,2005,0,98038,47.3896,-122.034,2200,3591
4443800130,2014-10-24,320000,2,1,1380,5820,1,0,0,3,7,1380,0,1918,1976,98117,47.6875,-122.392,1540,4076
3449800290,2015-04-06,641000,5,2.75,3710,8674,2,0,0,3,9,3710,0,1996,0,98056,47.514,-122.176,3250,8678
2426059071,2014-10-21,675000,3,2.5,2320,98445,1,0,0,4,8,1380,940,1978,0,98072,47.7323,-122.116,2830,54014
2618300190,2014-12-24,255000,3,1.5,1110,10296,1,0,0,5,7,1110,0,1964,0,98042,47.422,-122.153,1330,10296
6181400920,2015-04-30,286651,3,2.5,1830,4997,2,0,0,3,7,1830,0,2004,0,98001,47.3035,-122.283,2488,4998
424069150,2015-02-13,607500,4,2.5,2460,45738,1,0,0,4,8,1650,810,1969,0,98075,47.5952,-122.056,2550,32040
856000255,2015-02-03,765000,3,1,1270,6500,1,0,0,4,7,1270,0,1956,0,98033,47.6874,-122.214,2260,7200
1841500050,2014-10-20,334950,4,1.75,1700,40973,1,0,0,3,8,1700,0,1961,0,98031,47.3439,-122.198,2760,40973
3226059071,2014-08-19,426000,3,1,1130,9147,1,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906
524059093,2014-08-25,775000,3,1.75,1640,18730,1.5,0,0,4,7,1640,0,1946,0,98004,47.5975,-122.196,1670,12154
1568100225,2014-12-04,343000,2,1.5,1040,8526,1,0,0,5,6,1040,0,1953,0,98155,47.7349,-122.295,1310,8504
4027700726,2014-09-08,470101,4,2.5,2320,7800,2,0,0,3,8,2320,0,1986,0,98028,47.7738,-122.266,2090,5721
5198600005,2015-05-05,195000,3,1.5,1200,7800,1,0,0,4,7,1200,0,1958,0,98002,47.3137,-122.212,1390,8415
7677300010,2015-03-03,772500,4,1,1720,4410,1.5,0,2,3,7,1720,0,1928,0,98117,47.6791,-122.402,2140,4500
7979900006,2014-06-25,450000,3,1.5,2330,11740,1,0,0,3,8,1330,1000,1954,0,98155,47.7481,-122.292,2630,11740
1102000527,2014-09-02,1437500,4,3.75,4410,9231,3,0,3,3,11,4410,0,2001,0,98118,47.5427,-122.265,2160,6600
1115800440,2014-09-18,525000,4,1.75,1650,8560,1,0,0,3,8,1650,0,1970,0,98052,47.6652,-122.146,1700,8560
9407110680,2014-10-08,280000,3,1.5,1370,11400,2,0,0,3,7,1370,0,1980,0,98045,47.4477,-121.77,1390,9600
6084601060,2014-07-18,270000,3,2.5,1770,8640,1,0,0,3,7,1420,350,1986,0,98001,47.326,-122.273,1894,7974
993001330,2014-05-05,406100,3,2.25,1410,1332,3,0,0,3,8,1410,0,2005,0,98103,47.6916,-122.34,1430,1448
2475200290,2014-10-20,332544,2,1.75,1710,4187,1,0,0,3,7,1710,0,1987,0,98055,47.4732,-122.188,1760,4084
5381000048,2015-04-27,110000,2,1,790,8250,1,0,0,3,6,790,0,1947,0,98188,47.4523,-122.286,900,8250
5605000595,2014-12-09,685000,6,2.25,2770,5854,1.5,0,0,3,8,2120,650,1921,0,98112,47.6466,-122.304,2300,5450
1124000050,2014-07-29,461000,4,1,1260,8505,1.5,0,0,5,7,1260,0,1951,0,98177,47.7181,-122.371,1480,8100
3558900430,2015-04-14,615000,3,2.25,2300,8067,1,0,0,4,8,1300,1000,1979,0,98034,47.7091,-122.198,2120,9524
2708100130,2015-05-03,550000,2,1,1070,3000,1,0,0,4,7,870,200,1926,0,98103,47.6828,-122.353,1890,3300
1236300290,2014-10-22,1060000,4,3.5,3850,8100,2,0,1,3,11,2430,1420,1995,0,98033,47.6855,-122.19,2620,9346
525069099,2014-10-22,685000,3,2.5,2320,219978,2,0,0,4,8,2320,0,1993,0,98053,47.6847,-122.064,2340,88862
3262300235,2014-11-26,1555000,5,2.5,2870,16238,2,0,0,4,8,2870,0,1962,0,98039,47.6308,-122.238,2870,16238
5104510130,2014-06-03,312000,4,2.5,1830,5175,2,0,0,3,7,1830,0,2003,0,98038,47.3565,-122.016,1830,5175
7197350050,2014-07-01,507500,3,1.75,1990,9594,1,0,0,3,8,1190,800,1977,0,98052,47.6617,-122.137,1930,9765
2822049148,2014-09-18,217000,3,1,1110,9827,1,0,0,3,7,1110,0,1966,0,98198,47.369,-122.311,1540,10187
7558300170,2014-12-12,439000,3,2.25,1830,13477,1,0,3,4,7,1170,660,1981,0,98034,47.7243,-122.21,1960,11344
7852190050,2014-06-26,620000,6,3.5,3600,6875,2,0,0,3,8,2740,860,2004,0,98065,47.5401,-121.879,3150,6663
1277000020,2014-08-12,915000,4,2.5,3210,8532,2,0,0,3,10,3210,0,1998,0,98007,47.625,-122.144,2950,6753
567000660,2014-12-04,425000,4,2,1490,5300,1,0,0,3,7,1110,380,1977,0,98144,47.5949,-122.296,1330,1499
9214400396,2015-02-27,435000,2,1,990,5643,1,0,0,3,7,870,120,1947,0,98115,47.6802,-122.298,1280,5700
9406520290,2014-12-29,305000,3,2.25,1646,12414,2,0,0,3,7,1646,0,1996,0,98038,47.363,-122.035,1654,8734
2112700895,2015-03-26,276000,2,1,720,4000,1,0,0,3,6,720,0,1918,0,98106,47.5346,-122.353,1630,4000
2474400250,2014-06-30,327500,3,2.25,2310,7200,2,0,0,3,8,2310,0,1990,0,98031,47.4051,-122.193,1960,7201
3889100029,2014-06-17,810000,3,2.5,2670,10481,2,0,0,3,9,2670,0,2003,0,98033,47.6673,-122.176,2620,8895
11501310,2014-11-21,715000,3,3.25,3060,9055,2,0,0,3,10,2460,600,1994,0,98052,47.6971,-122.101,2990,9598
5672000020,2014-08-05,272000,3,1.5,1380,11760,1,0,0,4,7,1380,0,1963,0,98055,47.4243,-122.202,1650,9855
6668900005,2015-04-21,266000,2,1,700,5559,1,0,0,5,6,700,0,1949,0,98155,47.7492,-122.311,1230,8100
2346800005,2015-04-27,543000,3,1.5,1710,8364,2,0,2,3,7,1710,0,1944,0,98136,47.5175,-122.393,2430,9040
2872900050,2014-10-07,400000,3,2.5,1450,8064,1,0,0,3,8,1450,0,1984,0,98074,47.6256,-122.037,1710,9554
4040600190,2014-08-06,509500,5,2.25,2060,9000,1,0,0,4,7,1320,740,1961,0,98007,47.6122,-122.137,2050,8800
7129301578,2014-05-21,495000,3,3.5,2380,6250,2,0,3,3,8,1670,710,1997,0,98118,47.5137,-122.252,2540,4010
3955900500,2015-03-13,424950,4,2.5,2760,5564,2,0,0,3,7,2760,0,2001,0,98056,47.4814,-122.189,2670,5626
7788400170,2014-09-26,230000,3,1,940,10875,1,0,0,3,7,940,0,1957,0,98056,47.5121,-122.168,1250,11200
3831000010,2014-08-06,235000,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,0,98031,47.3871,-122.224,1760,8276
3885803895,2015-03-09,763000,3,2,1360,8752,1,0,2,4,6,1360,0,1942,0,98033,47.6879,-122.208,2530,7680
3810000480,2014-09-19,350000,3,1.75,2010,6150,2,0,0,5,7,2010,0,1939,0,98178,47.4975,-122.231,1770,7380
6169901197,2014-11-26,900000,3,1.5,2160,2260,2,0,2,5,8,1620,540,1917,0,98119,47.6321,-122.371,2570,2400
6882520050,2014-10-07,250000,3,1,930,6060,1,0,0,4,6,930,0,1973,0,98118,47.5289,-122.28,1640,6364
2608300103,2015-01-26,225000,3,2.5,1020,2040,2,0,0,3,7,720,300,2004,0,98106,47.5294,-122.361,1060,1478
3530400080,2014-12-26,255000,2,2,1360,5433,1,0,0,3,8,1360,0,1974,2003,98198,47.3804,-122.32,1160,5264
1099760470,2014-06-04,161700,4,1.75,1720,7200,1,0,0,3,7,1220,500,1974,0,98023,47.306,-122.375,1790,7200
4327600010,2015-02-02,336000,3,3,1790,13350,1,0,0,3,7,1190,600,1988,0,98178,47.4958,-122.262,1740,10624
6150200005,2014-10-23,410500,3,1,1150,6800,1,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800
4019300480,2014-11-11,502700,4,3.5,2710,14016,2,0,0,4,8,2710,0,1968,0,98155,47.7601,-122.286,1590,27903
6855100010,2014-09-23,505000,3,2.5,2400,9601,1,0,0,5,7,1390,1010,1977,0,98034,47.7256,-122.211,2010,9943
5249801440,2014-12-16,250000,3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760
5249801440,2015-04-22,570000,3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760
7524350080,2015-03-18,349900,4,2.5,2290,8796,2,0,0,3,8,2290,0,1994,0,98198,47.3762,-122.318,2130,8796
1137800460,2014-12-09,465000,3,2.5,2870,25663,2,0,0,3,10,2870,0,1988,0,98003,47.2769,-122.333,2950,24347
587550280,2014-05-30,625000,4,3.25,4240,25639,2,0,3,3,10,3550,690,1989,0,98023,47.3241,-122.378,3590,24967
871001365,2015-02-19,655000,3,1.75,1800,5102,1,0,0,3,7,1170,630,1952,0,98199,47.6514,-122.407,1720,5102
1430800279,2015-03-27,469000,4,1.75,2960,11347,1,0,0,4,8,1570,1390,1946,0,98166,47.4738,-122.353,1660,8911
1226039130,2014-10-09,355000,3,2.25,1980,7200,1,0,0,3,8,1300,680,1964,0,98177,47.7625,-122.36,1820,8250
7254000050,2015-02-24,596000,3,2.5,1730,2631,2,0,0,3,8,1730,0,2001,0,98005,47.5878,-122.165,1730,2751
3530200020,2015-04-02,790000,4,2.5,3020,36893,2,0,0,3,9,3020,0,1986,2007,98077,47.768,-122.092,3020,36444
2386000020,2014-10-08,885000,4,2.25,4470,86225,2,0,0,3,10,4470,0,1991,0,98053,47.6377,-121.985,3850,97049
6738700225,2014-09-12,1030000,4,3.25,2830,4000,2,0,0,3,9,1910,920,1912,2012,98144,47.5845,-122.291,2740,4000
6821600005,2015-04-03,710000,4,1.75,2120,5400,1,0,0,4,8,1060,1060,1941,0,98199,47.6501,-122.395,2052,6000
3579000010,2014-08-14,428040,3,2.5,2150,9266,2,0,0,3,8,2150,0,1988,0,98028,47.7445,-122.248,2150,12550
9359100101,2015-04-14,1370000,5,2.25,3510,13843,1,0,2,3,8,1850,1660,1959,0,98040,47.5817,-122.246,2680,8750
6819100122,2014-06-05,546000,2,1,970,3400,1,0,0,3,7,970,0,1924,0,98109,47.6444,-122.357,1180,3600
3908100020,2014-08-03,540000,4,1,1360,5766,1.5,0,0,5,7,1360,0,1951,0,98115,47.6827,-122.289,1500,5704
6392001950,2014-09-08,435000,3,2.5,1470,3000,1,0,0,3,7,930,540,1985,0,98115,47.6832,-122.286,1470,5588
2872900280,2015-04-06,540000,4,2.25,3040,10283,1,0,0,4,8,1430,1610,1984,0,98074,47.6268,-122.038,1870,11074
6437400101,2014-11-13,284000,2,1,860,7204,1,0,0,3,7,860,0,1918,0,98106,47.5361,-122.351,1200,7500
7227502155,2014-07-14,208000,2,1,820,5700,1,0,0,5,5,820,0,1942,0,98056,47.4915,-122.184,1000,5700
1115100169,2014-12-03,315000,3,1.75,1900,7076,1,0,0,3,7,1130,770,1977,0,98155,47.7569,-122.326,1540,10113
2919702705,2014-07-31,417500,2,1,1330,5510,1,0,0,3,6,850,480,1910,0,98117,47.6901,-122.362,1200,4150
7302000500,2014-09-17,345000,3,1.75,1240,38095,1,0,0,3,7,1240,0,1978,0,98053,47.6522,-121.97,2060,38552
6021503656,2014-09-02,375000,3,2.5,1330,1064,3,0,0,3,8,1330,0,2004,0,98117,47.6835,-122.387,1330,1113
8665200020,2014-06-23,389800,3,1.75,1880,12821,1,0,0,3,7,1880,0,1959,0,98155,47.7681,-122.305,1540,12868
3288301330,2015-04-08,475000,3,1.75,1890,7560,1,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,9095
2621700010,2014-05-08,569000,4,2.25,2250,41688,2,0,0,3,8,2250,0,1980,0,98053,47.6695,-122.05,2350,37920
1824079073,2015-03-31,985000,5,4.25,4650,108464,2,0,0,3,10,3260,1390,1999,0,98024,47.5669,-121.956,2810,155509
1954440080,2015-01-29,532000,3,2.5,1830,8022,2,0,0,3,8,1830,0,1987,0,98074,47.6198,-122.044,2030,7736
7452500285,2014-08-11,280000,2,1,720,5000,1,0,0,5,6,720,0,1951,0,98126,47.5195,-122.374,810,5000
7937600380,2015-02-17,435000,4,2,1960,50112,1,0,0,4,7,1050,910,1963,0,98058,47.4353,-122.084,2340,44967
5153200651,2015-03-16,223000,3,1,1220,71191,1,0,0,3,6,1220,0,1952,0,98023,47.3261,-122.353,1960,15378
2323069022,2015-01-15,390000,2,1,1800,119790,1,0,0,4,7,1200,600,1947,1977,98027,47.4617,-122.012,2320,79208
1328340380,2014-10-27,315000,3,1.75,1340,12800,1,0,0,3,7,880,460,1981,0,98058,47.4437,-122.137,1500,7875
2256500005,2014-10-14,612000,3,3,1740,3700,1,0,0,3,7,1740,0,1982,0,98122,47.6102,-122.309,1830,2480
9828200545,2014-05-13,591000,3,1.75,1680,2400,1,0,0,5,7,870,810,1922,0,98122,47.6155,-122.3,1440,3600
686450080,2014-07-11,800000,4,2.25,3220,8436,2,0,0,3,8,3220,0,1968,0,98008,47.6381,-122.116,2500,7632
2571900380,2015-01-22,225000,3,2,1610,8400,1,0,0,3,8,1610,0,1990,0,98022,47.1958,-122.009,1930,8459
1026069120,2014-05-08,589900,2,3,3160,66646,2,0,0,3,7,3160,0,1993,0,98077,47.7479,-122.034,3140,38790
3882320010,2014-11-26,565000,4,2.5,2520,13156,1,0,0,3,8,1520,1000,1979,0,98052,47.6558,-122.135,2050,10940
1377300020,2015-02-19,650000,3,1.5,2120,8448,1,0,0,3,7,1060,1060,1940,0,98199,47.6438,-122.403,1620,7920
1124000005,2014-09-18,499000,3,2.5,2090,8505,2,0,0,3,8,2090,0,1951,1977,98177,47.7195,-122.371,1640,8100
1151100010,2014-05-15,280000,3,1,1330,20562,1.5,0,0,3,5,1330,0,1959,0,98045,47.4807,-121.775,1350,20562
7997200130,2015-01-28,649950,3,2.5,2420,7500,1,0,2,4,8,1210,1210,1944,0,98117,47.6949,-122.389,2340,7500
2419600005,2014-07-09,420000,3,1.75,1510,6360,1,0,0,4,7,1510,0,1954,0,98133,47.7321,-122.353,1480,7260
5727000010,2014-12-15,319990,4,2.5,2120,5293,2,0,0,3,7,2120,0,2003,0,98031,47.4217,-122.201,1990,5313
8656300080,2014-08-12,265000,3,2,1850,16535,1,0,0,3,7,1850,0,1992,0,98014,47.6565,-121.912,1528,13295
9517200290,2015-02-23,482000,3,1.75,2300,16474,1,0,0,3,7,1220,1080,1984,0,98072,47.7609,-122.144,1940,15601
3123049142,2014-08-05,452000,3,2.25,2600,14810,1,0,2,4,8,1490,1110,1956,0,98166,47.4326,-122.341,2450,16715
4139500080,2014-07-18,1488000,4,4.25,5180,13077,2,0,3,3,12,4280,900,1998,0,98006,47.5513,-122.109,5030,15069
6150200280,2014-08-21,375000,2,1,1810,8527,1.5,0,0,4,7,1810,0,1943,0,98133,47.7275,-122.336,1490,6800
6021500840,2014-07-03,588000,5,3,2190,4900,2,0,0,5,7,1490,700,1940,0,98117,47.6892,-122.386,1370,4606
8691310420,2015-04-24,635000,4,2.5,2500,10215,2,0,0,3,9,2500,0,1998,0,98075,47.5912,-121.986,2890,10240
1402900380,2014-07-03,280500,4,2.5,1890,6962,2,0,0,3,8,1890,0,1997,0,98092,47.3328,-122.187,2170,6803
2345500010,2014-09-25,210500,2,1.75,2040,8600,1,0,0,4,6,1430,610,1985,0,98003,47.2755,-122.308,1310,7859
3279000460,2014-09-26,196500,3,2,1310,7000,1,0,0,4,7,1310,0,1979,0,98023,47.303,-122.383,1390,7500
723000114,2014-05-05,1395000,5,3.5,4010,8510,2,0,1,5,9,2850,1160,1971,0,98105,47.6578,-122.286,2610,6128
5145100080,2015-02-06,475000,3,1.75,1780,8033,1,0,0,2,7,1210,570,1977,0,98034,47.7275,-122.219,1630,7508
8078410280,2015-05-04,550000,3,2.5,1980,9061,2,0,0,4,8,1980,0,1987,0,98074,47.6366,-122.029,1930,8869
3885806105,2014-05-21,1580000,3,3.25,3690,7200,2,0,0,3,11,3690,0,2007,0,98033,47.6815,-122.2,1880,7200
5702380780,2015-04-22,240000,3,1.75,1540,6687,1,0,0,3,7,1200,340,1991,0,98022,47.1938,-121.981,1540,7242
3826000280,2015-04-29,272000,3,1,1130,8100,1.5,0,0,3,6,1130,0,1934,0,98168,47.4935,-122.306,1080,8100
1421079007,2015-03-24,408506,3,2.75,2480,209199,1.5,0,0,3,8,1870,610,2000,0,98010,47.3085,-121.888,2040,219229
3702900185,2014-08-18,640000,3,2.5,2580,7500,2,0,0,3,9,2580,0,1991,0,98116,47.5577,-122.396,910,6500
4136880460,2014-05-14,316000,4,2.5,2010,7226,2,0,0,3,8,2010,0,1995,0,98092,47.2588,-122.21,2160,7696
7885100005,2014-08-20,299000,4,2,2320,12000,1,0,0,3,7,1720,600,1943,2014,98108,47.5246,-122.325,1390,6000
3037200010,2015-03-05,447500,2,2.25,1180,2090,2,0,0,3,7,1180,0,2004,0,98122,47.6032,-122.31,1550,2812
4309710250,2014-05-05,736500,4,2.5,3180,21904,2,0,3,3,9,3180,0,2000,0,98059,47.515,-122.117,3715,29170
3401700185,2014-07-28,665000,4,2,2970,52567,2,0,0,3,8,2970,0,1924,1985,98072,47.7333,-122.128,3280,46676
2141300080,2015-04-24,707000,5,2.5,3050,13212,1,0,0,4,8,1590,1460,1975,0,98006,47.5596,-122.142,2550,10826
3387800380,2014-08-29,215000,4,1.75,1630,8000,1,0,0,3,7,1630,0,1959,0,98031,47.3948,-122.201,1630,7700
2310000280,2014-12-11,275000,3,2.25,1620,6415,2,0,0,4,7,1620,0,1989,0,98038,47.3577,-122.038,1640,7253
1687900170,2015-03-25,648000,4,2.25,2170,8240,2,0,1,4,8,2170,0,1983,0,98006,47.5634,-122.128,2600,9898
8079000190,2014-10-28,415000,4,2.5,2150,8173,2,0,0,3,8,2150,0,1987,0,98059,47.511,-122.153,2080,7620
1710400005,2014-11-19,690000,3,2,1770,1800,3,0,0,3,8,1770,0,1999,0,98122,47.6102,-122.314,1890,3200
2473420170,2014-09-24,320000,4,2.75,2110,13260,1,0,0,4,7,1290,820,1979,0,98058,47.4513,-122.16,1980,11016
1056200010,2014-09-02,750000,3,1.75,1590,8285,1,0,0,4,8,1590,0,1956,0,98004,47.5855,-122.194,1970,8970
263000359,2014-06-30,355000,3,2.25,1370,1524,3,0,0,3,8,1370,0,2005,0,98103,47.6982,-122.347,1370,1418
6624010170,2014-05-08,246000,3,1.75,1390,7399,1,0,0,4,7,1390,0,1975,0,98031,47.4183,-122.182,1460,7800
824059265,2014-10-01,1155000,3,1.75,1640,10464,1,0,2,4,8,1640,0,1968,0,98004,47.5873,-122.205,2630,18872
2869100080,2014-06-06,744000,3,2.5,2670,12187,2,0,0,3,8,2670,0,1986,0,98052,47.6677,-122.15,2400,8999
203100440,2014-09-11,1210000,3,3.75,5400,24740,2,0,0,3,11,5400,0,1997,0,98053,47.6426,-121.955,1690,20000
9542800290,2014-12-10,217000,3,2,1690,6750,1,0,0,3,7,1210,480,1977,0,98023,47.3021,-122.375,1930,7350
3342100780,2014-07-09,583000,3,2.5,2600,5100,2,0,1,3,8,2600,0,1998,0,98056,47.5175,-122.205,2270,5400
475000080,2014-11-11,515000,2,1.5,1400,5000,1,0,0,4,7,1150,250,1904,0,98107,47.6681,-122.362,1530,4200
1562100380,2015-03-19,594000,4,1.75,2140,8000,1,0,0,4,8,1410,730,1965,0,98007,47.622,-122.139,2080,8000
3878900185,2014-10-22,303100,3,1.5,1640,5650,1,0,0,3,8,1640,0,1952,0,98178,47.509,-122.251,1640,5650
6791100280,2014-10-10,430000,3,1.75,1720,15225,1,0,0,4,7,1020,700,1970,0,98075,47.579,-122.051,1860,13588
1926059099,2014-12-08,708000,5,3.25,3060,11778,2,0,0,3,8,3060,0,2004,0,98034,47.7212,-122.222,1840,10403
2881700547,2014-08-13,221000,3,1,1150,7260,1,0,0,3,7,1150,0,1959,0,98133,47.7344,-122.333,1200,7888
3260800190,2015-03-24,325000,3,2.5,2000,7205,2,0,0,3,8,2000,0,1998,0,98003,47.3499,-122.302,2180,7611
2954400190,2014-06-24,1295650,0,0,4810,28008,2,0,0,3,12,4810,0,1990,0,98053,47.6642,-122.069,4740,35061
7715600050,2015-02-19,385000,3,1.75,1560,5950,1,0,0,4,6,780,780,1944,0,98125,47.719,-122.307,1320,7830
3158500460,2015-03-27,359500,3,2.5,2070,4689,2,0,0,3,8,2070,0,2013,0,98038,47.3545,-122.056,1880,4593
4027700797,2014-08-07,433000,3,2,1920,7200,1,0,0,3,7,1300,620,1984,0,98028,47.7703,-122.265,2010,7200
9161100460,2015-03-23,525000,2,1,1000,4950,1,0,0,3,7,800,200,1948,0,98116,47.5671,-122.394,1060,5500
8069000216,2014-07-22,356200,3,2,1690,10062,1,0,2,5,7,940,750,1928,0,98178,47.5102,-122.241,2390,6650
3401700255,2014-07-29,595000,4,2,3090,87120,1,0,0,4,7,1590,1500,1974,0,98072,47.7275,-122.122,2560,88426
4083306720,2014-09-15,560000,4,1.5,1790,3420,1,0,0,4,7,1020,770,1923,0,98103,47.6489,-122.337,1680,3420
6377200010,2014-12-08,2175000,4,3,4750,21701,1.5,0,0,5,11,4750,0,1976,0,98004,47.6454,-122.218,3120,18551
2767601100,2014-10-27,513000,4,2,2090,4000,1,0,0,3,7,1480,610,1951,0,98107,47.6751,-122.379,1510,5000
2856100185,2014-07-21,365000,2,1,680,2550,1,0,0,4,5,680,0,1901,0,98117,47.6767,-122.388,1120,5100
3438500797,2014-07-08,368000,4,1.75,2100,11942,1,0,0,3,7,1030,1070,1964,0,98106,47.55,-122.356,1170,6986
6738700275,2014-06-25,870000,4,2.75,2840,4000,1.5,0,0,5,8,1960,880,1912,0,98144,47.5846,-122.291,2750,4000
1761100190,2014-07-24,225000,3,2.25,1470,6808,1,0,0,3,7,1160,310,1984,0,98023,47.2884,-122.365,1570,7881
713500020,2015-04-21,1387000,4,4.5,4490,24767,2,0,2,3,11,3800,690,1998,0,98006,47.5544,-122.147,3370,32700
5412310170,2014-06-19,177000,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,98030,47.3766,-122.18,1540,7399
7751800080,2015-01-27,465000,3,1.5,1460,9879,1,0,0,3,7,1460,0,1956,0,98008,47.6346,-122.127,1610,10050
1121000414,2014-09-27,750000,4,2.75,3150,6343,1,0,3,3,8,1810,1340,1976,0,98126,47.5424,-122.381,2250,6343
4239400920,2014-09-22,149000,3,1,1090,2800,1,0,0,3,6,1090,0,1969,0,98092,47.3162,-122.183,1040,2960
9408300380,2014-06-09,605000,3,2.5,2670,47480,2,0,3,3,9,2670,0,1981,0,98072,47.7443,-122.114,2760,42800
6865200095,2014-10-24,725000,3,2,2110,5800,1.5,0,0,4,7,1990,120,1927,0,98103,47.6645,-122.342,1620,4300
