DateTime,Count,Temperature,Humidity,WindSpeed,Visibility,Solar,Rainfall,Snowfall,Seasons,Holiday,FuncDay
2018-03-03 02:00:00,176,0.9,35,0.5,1856,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 03:00:00,149,0.8,38,0.8,1594,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 04:00:00,93,0.6,43,0.9,1599,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 05:00:00,55,0.8,39,1.0,1463,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 06:00:00,71,0.5,42,0.9,1543,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 07:00:00,159,0.1,43,1.4,1502,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 08:00:00,306,0.4,38,1.8,1564,0.16,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 09:00:00,329,2.2,30,1.5,1513,0.81,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 10:00:00,354,5.1,27,1.2,1563,1.54,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 11:00:00,431,8.1,21,2.1,1738,2.15,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 12:00:00,605,10.7,16,1.7,1657,2.56,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 13:00:00,771,12.2,14,1.6,1896,2.75,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 14:00:00,1025,14.4,14,1.4,1833,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 15:00:00,1238,16.0,14,2.2,1828,2.33,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 16:00:00,1285,15.8,15,2.6,1867,1.7,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 17:00:00,1197,15.0,22,2.5,1946,0.96,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 18:00:00,920,13.9,26,1.9,1995,0.41,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 19:00:00,630,12.7,32,2.3,2000,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 20:00:00,631,11.1,51,3.7,1957,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 21:00:00,588,10.3,52,2.2,1843,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 22:00:00,516,10.2,49,1.7,1972,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-03 23:00:00,215,9.4,74,1.6,559,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 00:00:00,161,8.5,87,0.9,303,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 01:00:00,118,8.3,91,0.1,282,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 02:00:00,95,8.3,95,0.3,243,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 03:00:00,90,8.5,96,0.4,238,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-03-04 04:00:00,34,8.8,95,0.2,218,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 05:00:00,15,8.8,96,1.2,196,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 06:00:00,20,8.6,96,0.7,224,0.0,0.2,0.0,Spring,No Holiday,Yes
2018-03-04 07:00:00,23,8.4,97,2.6,122,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 08:00:00,70,8.3,97,0.6,152,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 09:00:00,157,8.8,97,1.3,196,0.2,0.2,0.0,Spring,No Holiday,Yes
2018-03-04 10:00:00,239,9.8,90,0.8,335,0.64,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 11:00:00,273,10.1,88,0.7,453,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 12:00:00,358,10.7,85,0.9,393,0.52,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 13:00:00,429,10.8,84,1.2,400,0.44,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 14:00:00,475,11.2,83,1.1,518,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 15:00:00,468,11.7,81,1.2,616,0.53,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 16:00:00,396,11.7,82,1.1,753,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 17:00:00,492,11.8,82,1.7,990,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 18:00:00,436,11.5,81,1.5,1475,0.07,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 19:00:00,289,11.2,81,2.3,1614,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 20:00:00,26,11.3,80,1.2,1978,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 21:00:00,7,10.6,89,2.1,606,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-03-04 22:00:00,8,9.6,92,2.5,721,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-04 23:00:00,9,8.7,91,2.9,957,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 00:00:00,22,7.6,88,2.5,1974,0.0,9.0,0.0,Spring,No Holiday,Yes
2018-03-05 01:00:00,23,7.0,88,2.5,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 02:00:00,9,6.3,89,2.2,1456,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 03:00:00,2,5.7,92,2.0,458,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-03-05 04:00:00,4,5.1,90,2.6,1005,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 05:00:00,22,4.7,89,2.3,1242,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 06:00:00,20,4.2,87,2.0,1979,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-03-05 07:00:00,85,3.8,87,2.2,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 08:00:00,184,3.6,88,2.3,2000,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 09:00:00,211,3.7,85,1.8,2000,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 10:00:00,232,4.4,80,1.8,2000,0.56,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 11:00:00,322,6.1,66,1.9,2000,1.42,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 12:00:00,438,7.6,58,2.4,2000,1.85,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 13:00:00,465,8.3,51,2.0,2000,1.42,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 14:00:00,550,10.0,44,1.9,2000,2.46,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 15:00:00,637,10.3,43,2.5,2000,2.45,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 16:00:00,718,11.0,39,1.2,2000,1.96,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 17:00:00,865,10.0,43,1.4,2000,1.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 18:00:00,1155,8.1,47,1.7,2000,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 19:00:00,782,5.8,53,1.7,2000,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 20:00:00,578,4.3,57,1.3,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 21:00:00,533,3.1,59,1.5,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 22:00:00,466,2.3,63,1.0,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-05 23:00:00,274,1.9,60,1.3,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 00:00:00,224,1.3,69,0.8,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 01:00:00,188,0.8,67,0.8,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 02:00:00,122,0.3,71,0.9,1999,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 03:00:00,82,0.1,71,0.4,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 04:00:00,79,-0.5,75,0.6,1967,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 05:00:00,80,-0.9,78,0.6,1687,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 06:00:00,214,-1.0,77,0.4,1578,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 07:00:00,583,-1.0,78,0.6,1484,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 08:00:00,997,-0.7,76,1.0,1461,0.2,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 09:00:00,556,1.2,62,0.8,1338,0.85,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 10:00:00,380,3.7,51,1.3,1596,1.56,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 11:00:00,475,6.3,41,1.3,1519,2.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 12:00:00,504,8.5,34,1.9,1876,2.55,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 13:00:00,528,9.3,27,2.2,1816,2.65,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 14:00:00,567,9.2,27,2.9,1880,2.32,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 15:00:00,616,10.1,24,1.8,1839,2.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 16:00:00,680,10.6,26,1.9,1955,1.75,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 17:00:00,883,10.2,27,2.8,1826,1.22,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 18:00:00,1246,8.7,28,3.2,2000,0.49,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 19:00:00,833,7.1,30,2.7,2000,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 20:00:00,666,6.1,31,2.8,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 21:00:00,625,5.5,33,3.2,1995,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 22:00:00,514,4.5,40,1.3,1871,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-06 23:00:00,361,3.5,44,0.9,1905,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 00:00:00,289,2.8,45,1.7,1493,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 01:00:00,194,2.8,46,2.0,1709,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 02:00:00,134,2.6,50,1.3,1962,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 03:00:00,92,2.7,55,1.5,1989,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 04:00:00,49,2.6,61,1.7,1998,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 05:00:00,97,2.5,63,1.3,1987,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 06:00:00,232,2.4,65,1.8,1989,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 07:00:00,598,2.2,65,1.9,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 08:00:00,1032,2.6,63,1.6,1857,0.14,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 09:00:00,566,3.8,58,2.0,1785,0.49,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 10:00:00,410,5.2,52,1.5,1808,0.74,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 11:00:00,441,8.0,43,1.7,1909,1.74,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 12:00:00,550,9.6,39,1.8,1982,2.09,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 13:00:00,509,9.9,39,1.9,1911,1.61,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 14:00:00,505,9.8,38,0.9,1908,0.93,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 15:00:00,620,10.2,34,2.3,1919,1.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 16:00:00,646,10.4,36,3.2,1963,1.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 17:00:00,849,10.4,37,1.0,2000,0.67,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 18:00:00,1365,9.6,42,2.0,2000,0.14,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 19:00:00,799,8.9,44,2.3,2000,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 20:00:00,587,8.5,46,1.0,1977,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 21:00:00,411,7.9,56,1.4,1975,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 22:00:00,147,7.2,60,1.4,1928,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-07 23:00:00,48,6.0,79,2.0,918,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 00:00:00,49,5.2,83,1.5,733,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-03-08 01:00:00,23,4.7,86,0.7,717,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 02:00:00,19,4.2,88,0.9,553,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 03:00:00,12,3.8,90,0.8,448,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-03-08 04:00:00,8,3.3,90,1.3,682,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 05:00:00,17,3.1,90,1.2,974,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 06:00:00,32,3.1,89,0.2,903,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-03-08 07:00:00,64,3.0,90,0.7,578,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 08:00:00,88,3.0,94,0.3,444,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 09:00:00,100,3.4,90,1.5,386,0.21,0.5,0.0,Spring,No Holiday,Yes
2018-03-08 10:00:00,165,3.6,88,2.6,681,0.44,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 11:00:00,290,4.5,82,2.0,1226,0.73,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 12:00:00,375,5.6,72,3.0,1700,0.89,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 13:00:00,405,6.7,65,3.2,1651,1.76,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 14:00:00,452,7.7,62,2.4,1758,1.64,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 15:00:00,555,9.2,53,3.3,1896,2.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 16:00:00,594,9.5,56,3.1,994,1.1,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 17:00:00,757,7.5,64,4.3,538,0.88,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 18:00:00,1091,5.9,68,3.4,543,0.38,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 19:00:00,683,4.5,72,2.7,529,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 20:00:00,586,3.3,74,2.6,494,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 21:00:00,533,3.1,74,3.2,465,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 22:00:00,498,2.8,74,2.1,469,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-08 23:00:00,315,2.8,73,1.8,468,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 00:00:00,272,3.0,72,2.3,473,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 01:00:00,228,2.8,73,2.6,413,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 02:00:00,155,2.8,74,1.2,415,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 03:00:00,105,2.7,75,0.7,417,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 04:00:00,66,2.5,76,1.0,403,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 05:00:00,88,2.5,76,0.7,544,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 06:00:00,195,2.5,71,1.1,1055,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 07:00:00,574,1.6,76,0.7,1024,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 08:00:00,1041,1.8,67,0.7,1917,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 09:00:00,570,3.5,60,1.3,1969,0.71,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 10:00:00,361,4.8,54,1.3,1921,0.78,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 11:00:00,444,5.9,51,0.7,1866,0.91,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 12:00:00,510,6.8,51,1.0,1617,1.13,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 13:00:00,509,7.5,44,2.0,1526,1.24,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 14:00:00,542,8.0,42,1.5,1690,1.24,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 15:00:00,611,7.7,51,2.9,670,0.94,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 16:00:00,686,9.6,38,1.7,1052,1.71,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 17:00:00,834,8.9,46,1.8,789,1.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 18:00:00,1231,7.0,55,2.0,705,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 19:00:00,718,5.4,60,3.9,990,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 20:00:00,535,4.3,67,1.1,1125,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 21:00:00,537,3.5,69,1.4,1177,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 22:00:00,521,2.9,69,1.2,1179,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 23:00:00,309,2.5,72,1.5,1071,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 00:00:00,328,2.1,74,1.4,970,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 01:00:00,305,2.0,75,1.0,658,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 02:00:00,241,1.6,79,0.9,685,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 03:00:00,139,1.3,80,0.6,705,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 04:00:00,91,0.9,81,0.6,620,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 05:00:00,79,0.8,80,0.3,565,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 06:00:00,74,1.1,78,1.1,538,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 07:00:00,208,0.9,78,1.1,535,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 08:00:00,340,1.5,73,1.2,466,0.11,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 09:00:00,381,2.7,71,1.3,418,0.3,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 10:00:00,416,3.5,65,2.4,539,0.87,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 11:00:00,497,5.7,58,2.3,700,2.08,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 12:00:00,650,7.1,50,2.2,909,2.47,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 13:00:00,757,8.2,42,3.1,1261,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 14:00:00,906,9.2,38,2.6,1377,2.53,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 15:00:00,931,8.1,36,4.7,1964,2.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 16:00:00,972,8.3,37,3.8,1867,1.73,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 17:00:00,829,7.7,46,2.8,1635,1.05,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 18:00:00,664,6.2,61,3.2,1411,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 19:00:00,573,5.3,67,2.6,1314,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 20:00:00,447,5.2,69,1.8,1196,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 21:00:00,470,5.0,73,2.2,1173,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 22:00:00,421,5.0,75,2.2,1084,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 23:00:00,345,5.1,75,1.4,950,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 00:00:00,376,5.1,77,1.9,718,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 01:00:00,222,4.8,80,1.3,583,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 02:00:00,171,4.7,78,1.5,466,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 03:00:00,115,4.4,80,1.6,393,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 04:00:00,80,4.2,81,1.3,333,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 05:00:00,45,3.9,85,1.6,264,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 06:00:00,63,3.4,85,1.5,234,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 07:00:00,119,2.9,84,1.9,241,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 08:00:00,212,2.8,82,1.2,240,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 09:00:00,289,3.9,77,2.0,263,0.65,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 10:00:00,394,5.9,69,2.6,330,1.43,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 11:00:00,425,7.6,54,1.6,430,2.06,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 12:00:00,666,9.2,40,2.6,592,2.47,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 13:00:00,843,10.3,31,2.1,885,2.67,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 14:00:00,1154,11.6,20,2.7,1647,2.69,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 15:00:00,1294,11.9,26,2.8,1338,2.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 16:00:00,1205,11.9,25,2.7,1424,1.83,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 17:00:00,1028,11.1,25,2.0,1765,1.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 18:00:00,776,9.4,22,2.9,1995,0.55,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 19:00:00,596,7.8,28,1.9,1982,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 20:00:00,530,6.7,32,1.9,1722,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 21:00:00,533,5.7,34,1.0,1520,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 22:00:00,419,5.3,31,2.3,1842,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 23:00:00,288,4.2,34,1.7,1476,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 00:00:00,222,3.5,46,1.1,1040,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 01:00:00,163,2.9,51,0.8,1119,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 02:00:00,95,2.7,46,0.4,1363,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 03:00:00,60,2.3,48,0.8,1448,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 04:00:00,47,2.8,52,0.6,1249,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 05:00:00,106,3.3,53,0.4,1208,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 06:00:00,261,2.8,57,0.7,920,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 07:00:00,662,3.0,53,0.5,1094,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 08:00:00,1066,3.8,47,0.8,1229,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 09:00:00,604,4.8,43,1.0,1200,0.18,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 10:00:00,406,6.6,40,1.0,1061,0.65,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 11:00:00,463,9.2,33,1.1,892,1.54,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 12:00:00,581,11.7,32,1.6,690,1.99,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 13:00:00,588,13.6,34,1.8,458,2.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 14:00:00,603,14.9,34,2.8,403,2.22,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 15:00:00,694,15.3,32,2.9,458,2.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 16:00:00,752,14.5,34,3.1,471,1.59,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 17:00:00,931,13.7,38,2.6,436,1.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 18:00:00,1425,12.2,43,2.8,463,0.41,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 19:00:00,946,10.6,47,2.0,425,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 20:00:00,801,9.4,50,2.1,391,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 21:00:00,771,8.7,49,1.7,464,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 22:00:00,695,7.8,49,0.1,528,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 23:00:00,397,6.8,56,0.9,497,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 00:00:00,309,6.4,62,0.7,506,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 01:00:00,231,5.9,65,1.0,596,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 02:00:00,161,5.4,66,0.6,623,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 03:00:00,103,5.5,62,0.6,722,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 04:00:00,88,6.2,59,0.8,493,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 05:00:00,97,6.8,56,0.9,570,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 06:00:00,252,7.0,58,0.7,537,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 07:00:00,668,7.2,56,0.5,545,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 08:00:00,1215,8.0,48,0.4,711,0.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 09:00:00,616,9.4,44,0.3,743,0.33,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 10:00:00,428,10.9,40,0.5,714,0.55,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 11:00:00,571,12.6,49,1.4,988,0.84,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 12:00:00,626,15.5,47,3.3,1303,2.44,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 13:00:00,678,17.1,42,3.2,1305,2.6,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 14:00:00,705,18.3,43,2.2,1509,2.43,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 15:00:00,815,18.6,47,3.3,1560,2.08,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 16:00:00,890,17.6,53,3.7,1735,1.4,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 17:00:00,1085,16.9,62,3.1,1562,0.95,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 18:00:00,1749,15.7,68,3.3,1473,0.39,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 19:00:00,1224,14.1,77,2.0,1240,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 20:00:00,986,13.9,77,1.5,1010,0.0,0.0,0.0,Spring,No Holiday,Yes
